,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,photos,price,hours,transactions,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,location.cross_streets,coordinates.latitude,coordinates.longitude,messaging.url,messaging.use_case_text,special_hours,error.code,error.description,open,hour_type,is_open_now,full_address
79,45VdMaN9PRfmskCGxu0Vhg,cronies-bar-and-grill-hilo-2,Cronies Bar & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/SmvO62tKzY0khvvng2uKcw/o.jpg,True,False,https://www.yelp.com/biz/cronies-bar-and-grill-hilo-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+18089355158,(808) 935-5158,302.0,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/SmvO62tKzY0khvvng2uKcw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/t8giK-_iedTwDxq-W0D-4w/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/c4Xd-hUyfk0Oaz8OSbk6FQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",,11 Waianuenue Ave,,,Hilo,96720,US,HI,"['11 Waianuenue Ave', 'Hilo, HI 96720']",,19.7266042,-155.0868397,,,,,,"[{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}]",REGULAR,False,"11 Waianuenue Ave Hilo, HI 96720"
80,euV9oYcBQ0-9M14VBZVxeQ,sugar-coast-candy-hilo,Sugar Coast Candy,https://s3-media1.fl.yelpcdn.com/bphoto/FgW6sR3LcrXINbrNg0nJNw/o.jpg,True,False,https://www.yelp.com/biz/sugar-coast-candy-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+18089356960,(808) 935-6960,67.0,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'candy', 'title': 'Candy Stores'}]",4.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/FgW6sR3LcrXINbrNg0nJNw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/7K0ynEtzSAWuRMa3VY9ROg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/iK3PlMMtOaRaV25-iXFxgg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,274 Kamehameha Ave,,,Hilo,96720,US,HI,"['274 Kamehameha Ave', 'Hilo, HI 96720']",,19.724219,-155.0856654,,,,,,"[{'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 6}]",REGULAR,True,"274 Kamehameha Ave Hilo, HI 96720"
81,1c4BSLOqXF6p5ADLpDVCXg,hiros-place-hilo,Hiro's Place,https://s3-media2.fl.yelpcdn.com/bphoto/08_CvRc5-DyOi7ftQTk0Hg/o.jpg,True,False,https://www.yelp.com/biz/hiros-place-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+18089596665,(808) 959-6665,128.0,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'filipino', 'title': 'Filipino'}]",3.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/08_CvRc5-DyOi7ftQTk0Hg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/yAAL0Tb6G7nHOBxENTm-5w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/xesqVRKLKpaFSqjn3BnH9w/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0530', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0530', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0530', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0530', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0530', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '0530', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '0530', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,50 E Puainako St,Ste 108,KTA Super Stores - Puainako,Hilo,96720,US,HI,"['50 E Puainako St', 'Ste 108', 'KTA Super Stores - Puainako', 'Hilo, HI 96720']",,19.692655,-155.066482,,,,,,"[{'is_overnight': False, 'start': '0530', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0530', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0530', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0530', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0530', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '0530', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '0530', 'end': '1600', 'day': 6}]",REGULAR,True,"50 E Puainako St Ste 108 KTA Super Stores - Puainako Hilo, HI 96720"
82,TG7niYnBeDdek2FRSm1Qwg,hilo-siam-thai-restaurant-hilo,Hilo Siam Thai Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/vEyWb9wZF2--NXbZU6Ysbg/o.jpg,True,False,https://www.yelp.com/biz/hilo-siam-thai-restaurant-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+18082385068,(808) 238-5068,87.0,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"['https://s3-media4.fl.yelpcdn.com/bphoto/vEyWb9wZF2--NXbZU6Ysbg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Yr12FbssKn7bowMfYEa1dg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/MjOSuXlrmCwuPeVxgkStcw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,70 Mamo St,,,Hilo,96720,US,HI,"['70 Mamo St', 'Hilo, HI 96720']",,19.7230911,-155.0855408,,,,,,"[{'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 6}]",REGULAR,True,"70 Mamo St Hilo, HI 96720"
83,vghn0ZO2QTpVuQRVKvo5pQ,white-guava-cafe-hilo,White Guava Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/l9MPFLjuI5-Qc-r_P9HAhw/o.jpg,True,False,https://www.yelp.com/biz/white-guava-cafe-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+18087315045,(808) 731-5045,67.0,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",4.0,"['https://s3-media1.fl.yelpcdn.com/bphoto/l9MPFLjuI5-Qc-r_P9HAhw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/kWMVVs8YVm_6mQsuTA3qRA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/-sPuFhJIqnbKTRrLmLp37Q/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '1400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,54 E Puainako St,,,Hilo,96720,US,HI,"['54 E Puainako St', 'Hilo, HI 96720']",,19.69445111667885,-155.0663731117025,https://www.yelp.com/raq/vghn0ZO2QTpVuQRVKvo5pQ?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q#popup%3Araq,Message the Business,,,,"[{'is_overnight': False, 'start': '1030', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '1400', 'day': 6}]",REGULAR,True,"54 E Puainako St Hilo, HI 96720"
84,GknljizV7n2tgfzl_ubpJw,puna-chocolate-company-hilo-2,Puna Chocolate Company,https://s3-media1.fl.yelpcdn.com/bphoto/Amocbvtttf9nGOE09hSfGw/o.jpg,True,False,https://www.yelp.com/biz/puna-chocolate-company-hilo-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+18084899899,(808) 489-9899,41.0,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}, {'alias': 'candy', 'title': 'Candy Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/Amocbvtttf9nGOE09hSfGw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/EPeUOe9UxrsnEmBQuhh5qA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/0YFqeNwgny8QY_gFUidcUw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,277 Keawe St,,,Hilo,96720,US,HI,"['277 Keawe St', 'Hilo, HI 96720']",,19.7235873,-155.0862993,https://www.yelp.com/raq/GknljizV7n2tgfzl_ubpJw?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q#popup%3Araq,Message the Business,,,,"[{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1900', 'day': 6}]",REGULAR,True,"277 Keawe St Hilo, HI 96720"
85,UOP0yoQjTlfOQgJWg2aDGQ,vegan-shop-hilo,Vegan Shop,https://s3-media1.fl.yelpcdn.com/bphoto/64hFvoZ43EBIh6Un2qZDJg/o.jpg,True,False,https://www.yelp.com/biz/vegan-shop-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+18084644260,(808) 464-4260,25.0,"[{'alias': 'vegan', 'title': 'Vegan'}]",5.0,"['https://s3-media1.fl.yelpcdn.com/bphoto/64hFvoZ43EBIh6Un2qZDJg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/70ludrs37K6icNCRehv3Ig/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/re4i5SOZck3t0wTFMTA-xQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,516 Kinoole St,,,Hilo,96720,US,HI,"['516 Kinoole St', 'Hilo, HI 96720']",,19.71973,-155.08585,https://www.yelp.com/raq/UOP0yoQjTlfOQgJWg2aDGQ?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q#popup%3Araq,Message the Business,,,,"[{'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 5}]",REGULAR,True,"516 Kinoole St Hilo, HI 96720"
86,ct2aY3Hkj5bwK5m-rhXttQ,coconut-grill-hilo,Coconut Grill,https://s3-media2.fl.yelpcdn.com/bphoto/nAAXX3itTUxgDwqieDIP5g/o.jpg,True,False,https://www.yelp.com/biz/coconut-grill-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+18089613330,(808) 961-3330,268.0,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/nAAXX3itTUxgDwqieDIP5g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/SvLXq7KyylWIsJ49_Qh9LA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/a-Voi_5wTmozrv1WbsuRCA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,136 Banyan Way,,Hilo Seaside Hotel,Hilo,96720,US,HI,"['136 Banyan Way', 'Hilo Seaside Hotel', 'Hilo, HI 96720']",,19.723620934733695,-155.06265429250664,,,,,,"[{'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 6}]",REGULAR,True,"136 Banyan Way Hilo Seaside Hotel Hilo, HI 96720"
87,g2lsKtBuGcvDt78TUzRtdA,cham-cham-korean-bbq-hilo,Cham Cham Korean BBQ,https://s3-media4.fl.yelpcdn.com/bphoto/EBrz1reaoso40GBEOxif5w/o.jpg,True,False,https://www.yelp.com/biz/cham-cham-korean-bbq-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+18089614741,(808) 961-4741,137.0,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"['https://s3-media4.fl.yelpcdn.com/bphoto/EBrz1reaoso40GBEOxif5w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/us1imx0ehH6ReOfUZuwIQQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/pn_sIqMtsjRf5YgIonvBfg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,421 Kalanikoa St,Ste 102,,Hilo,96720,US,HI,"['421 Kalanikoa St', 'Ste 102', 'Hilo, HI 96720']",,19.71672,-155.06544,,,,,,"[{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}]",REGULAR,True,"421 Kalanikoa St Ste 102 Hilo, HI 96720"
88,XdwYUAlxR9iSuTc9hCuMkQ,carlsmith-beach-park-hilo,Carlsmith Beach Park,https://s3-media1.fl.yelpcdn.com/bphoto/pLkgKRrBy3szJdkmW4Y91Q/o.jpg,False,False,https://www.yelp.com/biz/carlsmith-beach-park-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,,,57.0,"[{'alias': 'parks', 'title': 'Parks'}]",5.0,"['https://s3-media1.fl.yelpcdn.com/bphoto/pLkgKRrBy3szJdkmW4Y91Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/_-JBFq3omjMJge34co595g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/rBzRKLsSiSdcEszqTPzKgQ/o.jpg']",,,,1827 Kalanianaole Ave,,,Hilo,96720,US,HI,"['1827 Kalanianaole Ave', 'Hilo, HI 96720']",,19.7330791088927,-155.027970678621,,,,,,,,,"1827 Kalanianaole Ave Hilo, HI 96720"
89,MeYsBjSc4CTMasdkxMc_4w,bangkok-villa-hilo-hilo,Bangkok Villa Hilo,https://s3-media2.fl.yelpcdn.com/bphoto/hmvwrLdTya2kQsPUlZwbmQ/o.jpg,True,False,https://www.yelp.com/biz/bangkok-villa-hilo-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+18086405518,(808) 640-5518,50.0,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/hmvwrLdTya2kQsPUlZwbmQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/o1QGiQKM_hbc8U1p-X3xQg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/SoykgFKMi1c3zOOox0Jkow/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,59 Kalakaua St,,,Hilo,96720,US,HI,"['59 Kalakaua St', 'Hilo, HI 96720']",,19.7253971,-155.0871003,,,,,,"[{'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 6}]",REGULAR,True,"59 Kalakaua St Hilo, HI 96720"
90,WC_dva0OzZborBARtfAXQw,hawaii-tropical-bioreserve-and-garden-papaikou,Hawaii Tropical Bioreserve & Garden,https://s3-media1.fl.yelpcdn.com/bphoto/qeKshB5BG5lGaYf-M-L6NQ/o.jpg,True,False,https://www.yelp.com/biz/hawaii-tropical-bioreserve-and-garden-papaikou?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+18089645233,(808) 964-5233,314.0,"[{'alias': 'gardens', 'title': 'Botanical Gardens'}]",4.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/qeKshB5BG5lGaYf-M-L6NQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/a3j9uP3QI1sDZeiObNIDDg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/AJaDYfucxT-gW3L8qocfow/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,27-717 Old Mamalahoa Hwy,,,Papaikou,96781,US,HI,"['27-717 Old Mamalahoa Hwy', 'Papaikou, HI 96781']",,19.8111211496674,-155.096228949054,,,,,,"[{'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 6}]",REGULAR,True,"27-717 Old Mamalahoa Hwy Papaikou, HI 96781"
