,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,photos,price,hours,transactions,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,location.cross_streets,coordinates.latitude,coordinates.longitude,messaging.url,messaging.use_case_text,special_hours,error.code,error.description,open,hour_type,is_open_now,full_address
33,a2hdPjNsIrcXia7vxQiwDA,marios-ristorante-galveston,Mario's Ristorante,https://s3-media1.fl.yelpcdn.com/bphoto/59t_2J4-ug4sD2sx8eIWSQ/o.jpg,True,False,https://www.yelp.com/biz/marios-ristorante-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+14097442975,(409) 744-2975,215.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/59t_2J4-ug4sD2sx8eIWSQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/46vKfWcPBpWEvirEY71SaQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Y_6EK6fP6J0Dvvz7mVwW9A/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",delivery,2202 61st St,,,Galveston,77551,US,TX,"['2202 61st St', 'Galveston, TX 77551']",,29.27708,-94.8315,,,,,,"[{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}]",REGULAR,True,"2202 61st St Galveston, TX 77551"
34,Y7TLT22s_BtRH_Fzke8OnA,watermans-restaurant-galveston,Waterman's Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/CTq2DDC7KrcooXAymKGssw/o.jpg,True,False,https://www.yelp.com/biz/watermans-restaurant-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+14096320233,(409) 632-0233,350.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.0,"['https://s3-media1.fl.yelpcdn.com/bphoto/CTq2DDC7KrcooXAymKGssw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/bhoXEjvgmAlzFFPN0r0irg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Z629dWpnxq0ST8OEvjtdvQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,14302 Stewart Rd,,,Galveston,77554,US,TX,"['14302 Stewart Rd', 'Galveston, TX 77554']",,29.2073822021484,-94.9492416381836,,,,,,"[{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}]",REGULAR,True,"14302 Stewart Rd Galveston, TX 77554"
35,9U4JXTPWYqOb59XO_KDzjA,galveston-island-state-park-galveston,Galveston Island State Park,https://s3-media4.fl.yelpcdn.com/bphoto/oS_Hcpf4DlbVO360QhYrIw/o.jpg,False,False,https://www.yelp.com/biz/galveston-island-state-park-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+14097371222,(409) 737-1222,79.0,"[{'alias': 'beaches', 'title': 'Beaches'}]",4.0,"['https://s3-media4.fl.yelpcdn.com/bphoto/oS_Hcpf4DlbVO360QhYrIw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/fkVbVFU_r7FtFkw7iNDtYQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/33hSqB6WbaFo76JGKyFWXw/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '0815', 'end': '1645', 'day': 0}, {'is_overnight': False, 'start': '0815', 'end': '1645', 'day': 1}, {'is_overnight': False, 'start': '0815', 'end': '1645', 'day': 2}, {'is_overnight': False, 'start': '0815', 'end': '1645', 'day': 3}, {'is_overnight': False, 'start': '0815', 'end': '1945', 'day': 4}, {'is_overnight': False, 'start': '0815', 'end': '1945', 'day': 5}, {'is_overnight': False, 'start': '0815', 'end': '1845', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,14901 Fm 3005,,,Galveston,77554,US,TX,"['14901 Fm 3005', 'Galveston, TX 77554']",,29.1940825995389,-94.9545979499817,,,,,,"[{'is_overnight': False, 'start': '0815', 'end': '1645', 'day': 0}, {'is_overnight': False, 'start': '0815', 'end': '1645', 'day': 1}, {'is_overnight': False, 'start': '0815', 'end': '1645', 'day': 2}, {'is_overnight': False, 'start': '0815', 'end': '1645', 'day': 3}, {'is_overnight': False, 'start': '0815', 'end': '1945', 'day': 4}, {'is_overnight': False, 'start': '0815', 'end': '1945', 'day': 5}, {'is_overnight': False, 'start': '0815', 'end': '1845', 'day': 6}]",REGULAR,True,"14901 Fm 3005 Galveston, TX 77554"
36,9KGSwLvJEHorgqbPXOQBlQ,tortuga-mexican-kitchen-galveston-2,Tortuga Mexican Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/omETs8WMNd8cyCYlYwXKmA/o.jpg,True,False,https://www.yelp.com/biz/tortuga-mexican-kitchen-galveston-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+14097415000,(409) 741-5000,486.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"['https://s3-media3.fl.yelpcdn.com/bphoto/qiUOvlzFcNnt6JFSDXTpew/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/pNAPS4p3dTaW3rutU40Dfg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/1dQ8MuzWQvlXKTnUL2xpGg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0215', 'end': '0230', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",delivery,6010 Seawall Blvd,,,Galveston,77551,US,TX,"['6010 Seawall Blvd', 'Galveston, TX 77551']",,29.2674884796143,-94.8255920410156,https://www.yelp.com/raq/9KGSwLvJEHorgqbPXOQBlQ?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q#popup%3Araq,Message the Business,,,,"[{'is_overnight': False, 'start': '0215', 'end': '0230', 'day': 4}]",REGULAR,False,"6010 Seawall Blvd Galveston, TX 77551"
37,bveWfTTaVFU5EOSgITpZWg,cooper-s-landing-galveston,Cooper’s Landing,https://s3-media2.fl.yelpcdn.com/bphoto/IykscBwIIZO1ZmjD1gkewQ/o.jpg,False,False,https://www.yelp.com/biz/cooper-s-landing-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,,,78.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"['https://s3-media2.fl.yelpcdn.com/bphoto/IykscBwIIZO1ZmjD1gkewQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Thin32ZImVBVYQlsWMuupQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/RiV7AK7HnCNsgIWYkwMULQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,11150 FM-3005,,,Galveston,77554,US,TX,"['11150 FM-3005', 'Galveston, TX 77554']",,29.24071,-94.87794,,,,,,"[{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}]",REGULAR,True,"11150 FM-3005 Galveston, TX 77554"
38,TrIk_PxhmE68oHQJuWUnmw,koops-bbq-kitchen-and-catering-galveston,Koop's BBQ Kitchen & Catering,https://s3-media3.fl.yelpcdn.com/bphoto/fGktQjisRJBlPG19z4HX4g/o.jpg,True,False,https://www.yelp.com/biz/koops-bbq-kitchen-and-catering-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+14095390059,(409) 539-0059,49.0,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/fGktQjisRJBlPG19z4HX4g/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/p_Mnj2pPliF3KVfyjY1IMw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/yuWjT505BZ0HPXAhMFOtEQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",,4501 Broadway Ave J,,,Galveston,77551,US,TX,"['4501 Broadway Ave J', 'Galveston, TX 77551']",,29.293170891534057,-94.81733590364456,,,,,,"[{'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 5}]",REGULAR,False,"4501 Broadway Ave J Galveston, TX 77551"
39,LQCj3NbtSPS80lNGOYpA-Q,ginos-italian-restaurant-and-pizzeria-galveston-2,Gino's Italian Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/OGnULQXZksumntn97wuCBQ/o.jpg,True,False,https://www.yelp.com/biz/ginos-italian-restaurant-and-pizzeria-galveston-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+14097626481,(409) 762-6481,185.0,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/OGnULQXZksumntn97wuCBQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/jN2IvVWdkZ3UzoITASR5-Q/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/_mik5bD6tOB7dMqtcf6wFw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",delivery,6124 Stewart Rd,,,Galveston,77551,US,TX,"['6124 Stewart Rd', 'Galveston, TX 77551']",,29.2730365885301,-94.8306729052795,,,,,,"[{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}]",REGULAR,False,"6124 Stewart Rd Galveston, TX 77551"
40,-lV2oZyL8qkIHymRYrU47A,mercadito-y-taqueria-galveston-2,Mercadito Y Taqueria,https://s3-media3.fl.yelpcdn.com/bphoto/x3sV2r1aCW2B-xBYs5IfiA/o.jpg,False,False,https://www.yelp.com/biz/mercadito-y-taqueria-galveston-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+14097625870,(409) 762-5870,68.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/x3sV2r1aCW2B-xBYs5IfiA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/XbhvwQFgTZcdamkQ3TvpOw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/HxM9JHbDHbLMODuc6al-2Q/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,3802 Broadway Ave J,,,Galveston,77550,US,TX,"['3802 Broadway Ave J', 'Galveston, TX 77550']",,29.29602,-94.80967,,,,,,"[{'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 6}]",REGULAR,True,"3802 Broadway Ave J Galveston, TX 77550"
41,ez5Xmb8AkCP7QrUkSIUIhw,texas-pit-stop-bbq-galveston-galveston,Texas Pit Stop BBQ - Galveston,https://s3-media3.fl.yelpcdn.com/bphoto/808GQpmHE_wSFlVnnapO_g/o.jpg,True,False,https://www.yelp.com/biz/texas-pit-stop-bbq-galveston-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+14097442222,(409) 744-2222,180.0,"[{'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/808GQpmHE_wSFlVnnapO_g/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/VyZanWk4710m-BwqSXUUxw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/FswonQsMCaFY43hX-fp9IQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",delivery,6612 Seawall Blvd,,,Galveston,77551,US,TX,"['6612 Seawall Blvd', 'Galveston, TX 77551']",,29.263709,-94.8317621,,,,,,"[{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}]",REGULAR,True,"6612 Seawall Blvd Galveston, TX 77551"
42,WML8ICMg_heLXNqnn6B0JQ,kritikos-grill-galveston-4,Kritikos Grill,https://s3-media2.fl.yelpcdn.com/bphoto/smYHc-392F8A-pcIAWDcHQ/o.jpg,True,False,https://www.yelp.com/biz/kritikos-grill-galveston-4?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+14095395915,(409) 539-5915,79.0,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"['https://s3-media2.fl.yelpcdn.com/bphoto/smYHc-392F8A-pcIAWDcHQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/539cWfW6v6jyAChyBpLHZQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/kzyjj6TfUAxNLzuQbQnVQQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",delivery,4908 Seawall Blvd,,,Galveston,77551,US,TX,"['4908 Seawall Blvd', 'Galveston, TX 77551']",,29.273495016114182,-94.81565133191256,https://www.yelp.com/raq/WML8ICMg_heLXNqnn6B0JQ?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q#popup%3Araq,Message the Business,,,,"[{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}]",REGULAR,True,"4908 Seawall Blvd Galveston, TX 77551"
43,cx6jCe5wjkV3dTKnhaK84g,rainforest-cafe-galveston,Rainforest Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/1yu29Fi7uL_SVCb1DmnriQ/o.jpg,True,False,https://www.yelp.com/biz/rainforest-cafe-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+14097446000,(409) 744-6000,485.0,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'themedcafes', 'title': 'Themed Cafes'}]",3.0,"['https://s3-media3.fl.yelpcdn.com/bphoto/1yu29Fi7uL_SVCb1DmnriQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/0kwR9gnxisRzUXDvcQ1dag/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/FR0r554dZcRnF42rKXch1Q/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",delivery,5310 Seawall Blvd,,,Galveston,77551,US,TX,"['5310 Seawall Blvd', 'Galveston, TX 77551']",,29.27075306734197,-94.820207208395,https://www.yelp.com/raq/cx6jCe5wjkV3dTKnhaK84g?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q#popup%3Araq,Message the Business,,,,"[{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}]",REGULAR,True,"5310 Seawall Blvd Galveston, TX 77551"
44,E12-pH6ISRwppD9LzA-pcg,los-primos-cafe-galveston,Los Primos Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/lB0GETFBWkxDo2evBd9-7w/o.jpg,True,False,https://www.yelp.com/biz/los-primos-cafe-galveston?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,+14097406888,(409) 740-6888,59.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['https://s3-media1.fl.yelpcdn.com/bphoto/lB0GETFBWkxDo2evBd9-7w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/7YSpJ8GnXgP-Z2T5vH_qBw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/8tqAB3ZmaRVttiTSvkuI1g/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",pickup,6701 Stewart Rd,Ste 1,,Galveston,77551,US,TX,"['6701 Stewart Rd', 'Ste 1', 'Galveston, TX 77551']",,29.2727249,-94.837071,,,,,,"[{'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1430', 'day': 6}]",REGULAR,False,"6701 Stewart Rd Ste 1 Galveston, TX 77551"
